gene	go_function	is_correct	hyper-geometric p_value	pattern id	recurrence	dataset id list	connectivity	cluster_size	unknown_ratio	avg_degree	network_topo_score	network neighbors	network topology (edge_set)
CTSS	immune response	1	1.05751044394e-16	5998	5.0	[3, 11, 13, 17, 20]	0.575	16	0.0625	8.625	1.61712452811	['AIF1', 'CD74', 'CTSS', 'FCER1G', 'GBP1', 'HLA-DMA', 'HLA-DMB', 'HLA-DPA1', 'HLA-DPB1', 'HLA-DRA', 'HLA-DRB5', 'TYROBP', 'LST1', 'BTN3A3', 'IFI30', 'LILRB3']	[['AIF1', 'CD74'], ['AIF1', 'HLA-DMA'], ['AIF1', 'HLA-DMB'], ['AIF1', 'HLA-DPA1'], ['AIF1', 'HLA-DPB1'], ['AIF1', 'HLA-DRA'], ['AIF1', 'HLA-DRB5'], ['AIF1', 'TYROBP'], ['CD74', 'CTSS'], ['CD74', 'FCER1G'], ['CD74', 'HLA-DMA'], ['CD74', 'HLA-DMB'], ['CD74', 'HLA-DPA1'], ['CD74', 'HLA-DPB1'], ['CD74', 'HLA-DRA'], ['CD74', 'HLA-DRB5'], ['CD74', 'TYROBP'], ['CD74', 'LST1'], ['CD74', 'IFI30'], ['CTSS', 'HLA-DMA'], ['CTSS', 'HLA-DMB'], ['CTSS', 'HLA-DPA1'], ['CTSS', 'HLA-DRA'], ['CTSS', 'HLA-DRB5'], ['FCER1G', 'HLA-DMA'], ['FCER1G', 'HLA-DMB'], ['FCER1G', 'HLA-DPA1'], ['FCER1G', 'HLA-DPB1'], ['FCER1G', 'HLA-DRA'], ['FCER1G', 'HLA-DRB5'], ['FCER1G', 'TYROBP'], ['FCER1G', 'LST1'], ['FCER1G', 'IFI30'], ['GBP1', 'BTN3A3'], ['HLA-DMA', 'HLA-DMB'], ['HLA-DMA', 'HLA-DPA1'], ['HLA-DMA', 'HLA-DPB1'], ['HLA-DMA', 'HLA-DRA'], ['HLA-DMA', 'HLA-DRB5'], ['HLA-DMA', 'TYROBP'], ['HLA-DMA', 'LST1'], ['HLA-DMA', 'IFI30'], ['HLA-DMB', 'HLA-DPA1'], ['HLA-DMB', 'HLA-DPB1'], ['HLA-DMB', 'HLA-DRA'], ['HLA-DMB', 'HLA-DRB5'], ['HLA-DMB', 'TYROBP'], ['HLA-DMB', 'LST1'], ['HLA-DMB', 'IFI30'], ['HLA-DPA1', 'HLA-DPB1'], ['HLA-DPA1', 'HLA-DRA'], ['HLA-DPA1', 'HLA-DRB5'], ['HLA-DPA1', 'TYROBP'], ['HLA-DPA1', 'LST1'], ['HLA-DPA1', 'IFI30'], ['HLA-DPB1', 'HLA-DRA'], ['HLA-DPB1', 'HLA-DRB5'], ['HLA-DPB1', 'TYROBP'], ['HLA-DPB1', 'LST1'], ['HLA-DPB1', 'BTN3A3'], ['HLA-DRA', 'HLA-DRB5'], ['HLA-DRA', 'TYROBP'], ['HLA-DRA', 'IFI30'], ['HLA-DRB5', 'TYROBP'], ['HLA-DRB5', 'LST1'], ['HLA-DRB5', 'IFI30'], ['TYROBP', 'LST1'], ['TYROBP', 'IFI30'], ['LST1', 'LILRB3']]
CTSW	proteolysis and peptidolysis	1	0.0216406189524	110194	7.0	[3, 15, 17, 20, 31, 50, 59]	0.6	5	0.2	2.4	1.23611111111	['CTSW', 'GZMH', 'GZMB', 'NKG7', 'CCL5']	[['CTSW', 'GZMH'], ['GZMH', 'GZMB'], ['GZMH', 'NKG7'], ['GZMH', 'CCL5'], ['GZMB', 'NKG7'], ['NKG7', 'CCL5']]
CX3CR1	immune response	1	1.29928404612e-11	136114	5.0	[3, 13, 35, 59, 62]	0.555555555556	10	0.0	5.0	1.56666666667	['AIF1', 'CD53', 'CX3CR1', 'FCER1G', 'HLA-DMA', 'HLA-DPA1', 'HLA-DQB1', 'ITGB2', 'MNDA', 'TYROBP']	[['AIF1', 'CD53'], ['AIF1', 'FCER1G'], ['AIF1', 'HLA-DMA'], ['AIF1', 'HLA-DPA1'], ['AIF1', 'HLA-DQB1'], ['AIF1', 'ITGB2'], ['AIF1', 'MNDA'], ['AIF1', 'TYROBP'], ['CD53', 'HLA-DMA'], ['CD53', 'HLA-DPA1'], ['CD53', 'HLA-DQB1'], ['CD53', 'ITGB2'], ['CD53', 'TYROBP'], ['CX3CR1', 'MNDA'], ['FCER1G', 'MNDA'], ['FCER1G', 'TYROBP'], ['HLA-DMA', 'HLA-DPA1'], ['HLA-DMA', 'HLA-DQB1'], ['HLA-DMA', 'TYROBP'], ['HLA-DPA1', 'HLA-DQB1'], ['HLA-DPA1', 'ITGB2'], ['HLA-DQB1', 'ITGB2'], ['ITGB2', 'MNDA'], ['ITGB2', 'TYROBP'], ['MNDA', 'TYROBP']]
CYC1	electron transport	1	2.88493442269e-08	20471	5.0	[3, 26, 31, 41, 47]	0.52380952381	7	0.0	3.14285714286	1.51041666667	['COX5B', 'CYC1', 'DCI', 'NDUFB8', 'NDUFS8', 'UQCRC1', 'NDUFS7']	[['COX5B', 'CYC1'], ['COX5B', 'DCI'], ['COX5B', 'NDUFB8'], ['COX5B', 'NDUFS8'], ['COX5B', 'UQCRC1'], ['COX5B', 'NDUFS7'], ['CYC1', 'UQCRC1'], ['NDUFB8', 'NDUFS8'], ['NDUFS8', 'UQCRC1'], ['NDUFS8', 'NDUFS7'], ['UQCRC1', 'NDUFS7']]
CYC1	protein biosynthesis	0	2.09085106588e-09	20301	5.0	[20, 57, 60, 63, 64]	0.5	9	0.0	4.0	1.56666666667	['CYC1', 'FAU', 'RPL13', 'RPL27A', 'RPL29', 'RPS5', 'RPS9', 'RPS20', 'RPL35']	[['CYC1', 'RPL35'], ['FAU', 'RPL29'], ['FAU', 'RPS5'], ['FAU', 'RPS9'], ['FAU', 'RPL35'], ['RPL13', 'RPL29'], ['RPL13', 'RPS5'], ['RPL13', 'RPS9'], ['RPL27A', 'RPL29'], ['RPL27A', 'RPS5'], ['RPL27A', 'RPS20'], ['RPL27A', 'RPL35'], ['RPL29', 'RPS5'], ['RPL29', 'RPS20'], ['RPL29', 'RPL35'], ['RPS5', 'RPS9'], ['RPS5', 'RPS20'], ['RPS5', 'RPL35']]
CYP51A1	alcohol metabolism	1	6.50849322225e-08	23721	5.0	[3, 18, 22, 41, 44]	0.7	5	0.0	2.8	1.48302469136	['CYP51A1', 'DHCR24', 'FDPS', 'IDI1', 'SC4MOL']	[['CYP51A1', 'DHCR24'], ['CYP51A1', 'FDPS'], ['CYP51A1', 'IDI1'], ['DHCR24', 'FDPS'], ['DHCR24', 'IDI1'], ['FDPS', 'IDI1'], ['IDI1', 'SC4MOL']]
DAO	electron transport	1	0.111855471534	123633	5.0	[3, 4, 7, 39, 46]	1.0	4	0.0	3.0	0.487654320988	['DAO', 'XDH', 'HIST1H4D', 'PAPPA2']	[['DAO', 'XDH'], ['DAO', 'HIST1H4D'], ['DAO', 'PAPPA2'], ['XDH', 'HIST1H4D'], ['XDH', 'PAPPA2'], ['HIST1H4D', 'PAPPA2']]
DARS	regulation of transcription from Pol II promoter	0	0.240352255489	121368	5.0	[9, 44, 56, 57, 63]	0.4	6	0.0	2.0	1.10185185185	['DARS', 'DUT', 'HMGB2', 'PCNA', 'TOP2A', 'DEK']	[['DARS', 'DEK'], ['DUT', 'PCNA'], ['DUT', 'TOP2A'], ['DUT', 'DEK'], ['HMGB2', 'TOP2A'], ['PCNA', 'DEK']]
DCI	electron transport	0	2.88493442269e-08	20471	5.0	[3, 26, 31, 41, 47]	0.52380952381	7	0.0	3.14285714286	1.58333333333	['COX5B', 'CYC1', 'DCI', 'NDUFB8', 'NDUFS8', 'UQCRC1', 'NDUFS7']	[['COX5B', 'CYC1'], ['COX5B', 'DCI'], ['COX5B', 'NDUFB8'], ['COX5B', 'NDUFS8'], ['COX5B', 'UQCRC1'], ['COX5B', 'NDUFS7'], ['CYC1', 'UQCRC1'], ['NDUFB8', 'NDUFS8'], ['NDUFS8', 'UQCRC1'], ['NDUFS8', 'NDUFS7'], ['UQCRC1', 'NDUFS7']]
DDB2	DNA metabolism	1	0.000577657512396	105077	5.0	[6, 9, 31, 44, 64]	0.7	5	0.2	2.8	1.38888888889	['DDB2', 'RRM1', 'TYMS', 'PTTG1', 'KIAA0101']	[['DDB2', 'PTTG1'], ['RRM1', 'TYMS'], ['RRM1', 'PTTG1'], ['RRM1', 'KIAA0101'], ['TYMS', 'PTTG1'], ['TYMS', 'KIAA0101'], ['PTTG1', 'KIAA0101']]
AKR1C1	response to abiotic stimulus	1	0.0999213950144	22292	5.0	[3, 4, 11, 13, 35]	0.2	11	0.0909090909091	2.0	0.592592592593	['ADH7', 'AKR1C1', 'AKR1C2', 'DSC3', 'DSG3', 'GJB3', 'LAD1', 'TFAP2A', 'TP73L', 'PKP3', 'UGT1A9']	[['ADH7', 'UGT1A9'], ['AKR1C1', 'AKR1C2'], ['AKR1C1', 'UGT1A9'], ['DSC3', 'DSG3'], ['DSG3', 'TP73L'], ['DSG3', 'PKP3'], ['GJB3', 'TP73L'], ['LAD1', 'TP73L'], ['TFAP2A', 'TP73L'], ['TP73L', 'PKP3'], ['TP73L', 'UGT1A9']]
DDX1	mitotic cell cycle	0	1.25732186642e-06	127631	6.0	[13, 50, 53, 58, 60, 64]	0.333333333333	7	0.0	2.0	1.45	['DDX1', 'KPNA2', 'USP1', 'CSPG6', 'BUB3', 'KHDRBS1', 'UBE2C']	[['DDX1', 'BUB3'], ['KPNA2', 'BUB3'], ['KPNA2', 'UBE2C'], ['USP1', 'CSPG6'], ['USP1', 'BUB3'], ['CSPG6', 'BUB3'], ['BUB3', 'KHDRBS1']]
DDX1	protein biosynthesis	1	0.0237521370102	7330	5.0	[22, 25, 50, 62, 63]	0.6	5	0.2	2.4	1.26851851852	['DDX1', 'DEK', 'DPM1', 'HMGN4', 'MRPL3']	[['DDX1', 'DPM1'], ['DDX1', 'MRPL3'], ['DEK', 'DPM1'], ['DEK', 'HMGN4'], ['DPM1', 'MRPL3'], ['HMGN4', 'MRPL3']]
DDX3X	mRNA processing	-1	0.000289002147806	110656	5.0	[9, 18, 22, 25, 27]	0.607142857143	8	0.125	4.25	1.26851851852	['DDX3X', 'HNRPA2B1', 'SFRS2', 'SFRS10', 'SYNCRIP', 'TEBP', 'MRPL3', 'CBX3']	[['DDX3X', 'SYNCRIP'], ['HNRPA2B1', 'MRPL3'], ['SFRS2', 'SFRS10'], ['SFRS2', 'SYNCRIP'], ['SFRS2', 'TEBP'], ['SFRS2', 'MRPL3'], ['SFRS2', 'CBX3'], ['SFRS10', 'SYNCRIP'], ['SFRS10', 'TEBP'], ['SFRS10', 'MRPL3'], ['SFRS10', 'CBX3'], ['SYNCRIP', 'TEBP'], ['SYNCRIP', 'MRPL3'], ['SYNCRIP', 'CBX3'], ['TEBP', 'MRPL3'], ['TEBP', 'CBX3'], ['MRPL3', 'CBX3']]
DHX9	mRNA processing	-1	2.15575279141e-05	7567	5.0	[9, 19, 22, 27, 28]	0.6	5	0.2	2.4	1.48148148148	['DHX9', 'SFRS2', 'SFRS10', 'BAT1', 'SYNCRIP']	[['DHX9', 'SFRS10'], ['DHX9', 'SYNCRIP'], ['SFRS2', 'SFRS10'], ['SFRS2', 'BAT1'], ['SFRS2', 'SYNCRIP'], ['SFRS10', 'SYNCRIP']]
DHX15	mRNA processing	1	0.00803506074236	21098	5.0	[13, 15, 19, 25, 44]	0.285714285714	7	0.142857142857	1.71428571429	1.125	['ARL1', 'DHX15', 'MCP', 'SNX2', 'KIAA0103', 'G3BP2', 'HNRPR']	[['ARL1', 'MCP'], ['DHX15', 'G3BP2'], ['DHX15', 'HNRPR'], ['MCP', 'G3BP2'], ['SNX2', 'KIAA0103'], ['SNX2', 'HNRPR']]
DHCR7	alcohol metabolism	1	6.50849322225e-08	111144	5.0	[1, 13, 44, 45, 53]	0.7	5	0.0	2.8	1.54166666667	['DHCR7', 'HMGCR', 'HMGCS1', 'SC4MOL', 'SQLE']	[['DHCR7', 'SC4MOL'], ['HMGCR', 'HMGCS1'], ['HMGCR', 'SC4MOL'], ['HMGCR', 'SQLE'], ['HMGCS1', 'SC4MOL'], ['HMGCS1', 'SQLE'], ['SC4MOL', 'SQLE']]
DHCR24	alcohol metabolism	1	6.50849322225e-08	23721	5.0	[3, 18, 22, 41, 44]	0.7	5	0.0	2.8	1.48302469136	['CYP51A1', 'DHCR24', 'FDPS', 'IDI1', 'SC4MOL']	[['CYP51A1', 'DHCR24'], ['CYP51A1', 'FDPS'], ['CYP51A1', 'IDI1'], ['DHCR24', 'FDPS'], ['DHCR24', 'IDI1'], ['FDPS', 'IDI1'], ['IDI1', 'SC4MOL']]
DKC1	regulation of cell cycle	1	1.94450560686e-06	21208	6.0	[2, 3, 9, 13, 61, 63]	0.7	5	0.0	2.8	1.54166666667	['BUB1B', 'CDC2', 'DKC1', 'MAD2L1', 'MKI67']	[['BUB1B', 'CDC2'], ['BUB1B', 'MAD2L1'], ['BUB1B', 'MKI67'], ['CDC2', 'MAD2L1'], ['CDC2', 'MKI67'], ['DKC1', 'MAD2L1'], ['MAD2L1', 'MKI67']]
DLAT	mRNA processing	0	0.00014660305488	1378	5.0	[1, 9, 19, 20, 27]	0.333333333333	7	0.0	2.0	1.35	['ACTL6A', 'DLAT', 'SFRS1', 'NOLC1', 'G3BP', 'HNRPR', 'SYNCRIP']	[['ACTL6A', 'SFRS1'], ['ACTL6A', 'SYNCRIP'], ['DLAT', 'SFRS1'], ['SFRS1', 'NOLC1'], ['SFRS1', 'G3BP'], ['SFRS1', 'HNRPR'], ['NOLC1', 'HNRPR']]
DLAT	cellular carbohydrate metabolism	1	0.0067870175981	62895	5.0	[3, 13, 22, 26, 53]	0.4	6	0.0	2.0	1.125	['SCARB2', 'DLAT', 'PPP1R2', 'SDHD', 'ZMYND11', 'MAPRE1']	[['SCARB2', 'PPP1R2'], ['SCARB2', 'ZMYND11'], ['DLAT', 'SDHD'], ['PPP1R2', 'ZMYND11'], ['SDHD', 'ZMYND11'], ['ZMYND11', 'MAPRE1']]
DNMT1	mitotic cell cycle	0	1.39523240978e-10	17782	5.0	[2, 9, 11, 53, 61]	0.678571428571	8	0.0	4.75	1.5787037037	['BUB1', 'BUB1B', 'CCNA2', 'CKS2', 'DNMT1', 'CCNB2', 'PTTG1', 'CNAP1']	[['BUB1', 'BUB1B'], ['BUB1', 'CCNA2'], ['BUB1', 'CKS2'], ['BUB1', 'CCNB2'], ['BUB1', 'PTTG1'], ['BUB1B', 'CCNA2'], ['BUB1B', 'CKS2'], ['BUB1B', 'DNMT1'], ['BUB1B', 'CCNB2'], ['BUB1B', 'PTTG1'], ['CCNA2', 'CKS2'], ['CCNA2', 'DNMT1'], ['CCNA2', 'CCNB2'], ['CCNA2', 'CNAP1'], ['CKS2', 'CCNB2'], ['CKS2', 'PTTG1'], ['CCNB2', 'PTTG1'], ['CCNB2', 'CNAP1'], ['PTTG1', 'CNAP1']]
DNMT1	DNA metabolism	1	6.11366839473e-12	102598	6.0	[6, 11, 39, 57, 60, 64]	0.436363636364	11	0.0	4.36363636364	1.59523809524	['CDC6', 'CKS2', 'DNMT1', 'FEN1', 'MCM3', 'MCM6', 'MCM7', 'PCNA', 'RAD51C', 'RRM1', 'PTTG1']	[['CDC6', 'FEN1'], ['CDC6', 'MCM3'], ['CDC6', 'MCM6'], ['CDC6', 'MCM7'], ['CDC6', 'PCNA'], ['CDC6', 'RAD51C'], ['CDC6', 'RRM1'], ['CDC6', 'PTTG1'], ['CKS2', 'PTTG1'], ['DNMT1', 'MCM3'], ['FEN1', 'MCM3'], ['FEN1', 'MCM6'], ['FEN1', 'PCNA'], ['FEN1', 'RRM1'], ['MCM3', 'MCM6'], ['MCM3', 'MCM7'], ['MCM3', 'PCNA'], ['MCM3', 'RAD51C'], ['MCM6', 'MCM7'], ['MCM6', 'PCNA'], ['MCM6', 'RRM1'], ['MCM6', 'PTTG1'], ['PCNA', 'RRM1'], ['PCNA', 'PTTG1']]
DOCK2	protein amino acid phosphorylation	0	0.0405430779834	21930	8.0	[3, 10, 11, 13, 17, 31, 33, 54]	0.733333333333	6	0.333333333333	3.66666666667	0.964814814815	['CDW52', 'DOCK2', 'EVI2B', 'ITGB2', 'STK10', 'GMFG']	[['CDW52', 'DOCK2'], ['CDW52', 'EVI2B'], ['CDW52', 'ITGB2'], ['CDW52', 'STK10'], ['CDW52', 'GMFG'], ['DOCK2', 'ITGB2'], ['DOCK2', 'GMFG'], ['EVI2B', 'ITGB2'], ['EVI2B', 'GMFG'], ['ITGB2', 'GMFG'], ['STK10', 'GMFG']]
DOCK2	immune response	1	7.26169071349e-13	21467	6.0	[3, 10, 11, 13, 31, 35]	0.763636363636	11	0.0	7.63636363636	1.60345679012	['C1QA', 'C1QB', 'DOCK2', 'FCER1G', 'HLA-DMA', 'HLA-DPA1', 'HLA-DPB1', 'HLA-DRA', 'ITGB2', 'TYROBP', 'IFI30']	[['C1QA', 'C1QB'], ['C1QA', 'FCER1G'], ['C1QA', 'HLA-DMA'], ['C1QA', 'HLA-DPA1'], ['C1QA', 'HLA-DPB1'], ['C1QA', 'ITGB2'], ['C1QA', 'TYROBP'], ['C1QB', 'DOCK2'], ['C1QB', 'FCER1G'], ['C1QB', 'HLA-DMA'], ['C1QB', 'HLA-DPA1'], ['C1QB', 'HLA-DPB1'], ['C1QB', 'HLA-DRA'], ['C1QB', 'ITGB2'], ['C1QB', 'TYROBP'], ['DOCK2', 'FCER1G'], ['DOCK2', 'HLA-DPB1'], ['DOCK2', 'ITGB2'], ['DOCK2', 'TYROBP'], ['FCER1G', 'HLA-DMA'], ['FCER1G', 'HLA-DPA1'], ['FCER1G', 'HLA-DRA'], ['FCER1G', 'ITGB2'], ['FCER1G', 'TYROBP'], ['FCER1G', 'IFI30'], ['HLA-DMA', 'HLA-DPA1'], ['HLA-DMA', 'HLA-DPB1'], ['HLA-DMA', 'HLA-DRA'], ['HLA-DMA', 'TYROBP'], ['HLA-DMA', 'IFI30'], ['HLA-DPA1', 'HLA-DPB1'], ['HLA-DPA1', 'HLA-DRA'], ['HLA-DPA1', 'ITGB2'], ['HLA-DPA1', 'TYROBP'], ['HLA-DPB1', 'HLA-DRA'], ['HLA-DPB1', 'ITGB2'], ['HLA-DPB1', 'TYROBP'], ['HLA-DRA', 'ITGB2'], ['HLA-DRA', 'TYROBP'], ['ITGB2', 'TYROBP'], ['ITGB2', 'IFI30'], ['TYROBP', 'IFI30']]
DPYSL2	response to pest, pathogen or parasite	0	0.0236118280487	62383	6.0	[3, 13, 21, 31, 39, 61]	0.204678362573	19	0.105263157895	3.68421052632	0.715972222222	['ANXA5', 'SERPING1', 'C1QA', 'C1QB', 'CAV1', 'COL1A1', 'COL1A2', 'COL6A3', 'COL15A1', 'CSPG2', 'DPYSL2', 'FAP', 'FBN1', 'MMP2', 'PMP22', 'CD163', 'C10orf10', 'HIC', 'JAM2']	[['ANXA5', 'DPYSL2'], ['SERPING1', 'C1QA'], ['SERPING1', 'DPYSL2'], ['SERPING1', 'FBN1'], ['SERPING1', 'PMP22'], ['SERPING1', 'C10orf10'], ['C1QA', 'C1QB'], ['C1QA', 'DPYSL2'], ['C1QA', 'CD163'], ['C1QB', 'CD163'], ['CAV1', 'JAM2'], ['COL1A1', 'COL1A2'], ['COL1A1', 'COL6A3'], ['COL1A1', 'CSPG2'], ['COL1A1', 'FAP'], ['COL1A1', 'MMP2'], ['COL1A2', 'COL6A3'], ['COL1A2', 'COL15A1'], ['COL1A2', 'CSPG2'], ['COL1A2', 'FAP'], ['COL1A2', 'FBN1'], ['COL1A2', 'MMP2'], ['COL6A3', 'COL15A1'], ['COL6A3', 'CSPG2'], ['COL6A3', 'FAP'], ['COL6A3', 'FBN1'], ['COL6A3', 'MMP2'], ['CSPG2', 'FAP'], ['CSPG2', 'FBN1'], ['DPYSL2', 'PMP22'], ['DPYSL2', 'C10orf10'], ['DPYSL2', 'HIC'], ['FBN1', 'MMP2'], ['FBN1', 'PMP22'], ['PMP22', 'JAM2']]
DR1	regulation of transcription from Pol II promoter	1	0.00335301976188	112868	5.0	[15, 22, 29, 45, 50]	0.6	5	0.2	2.4	1.12962962963	['DR1', 'PRKAR1A', 'TCF12', 'CD164', 'C3orf4']	[['DR1', 'PRKAR1A'], ['DR1', 'TCF12'], ['PRKAR1A', 'CD164'], ['PRKAR1A', 'C3orf4'], ['TCF12', 'C3orf4'], ['CD164', 'C3orf4']]
DRD5	proteolysis and peptidolysis	0	0.071464600446	110382	5.0	[3, 4, 20, 28, 35]	0.380952380952	7	0.142857142857	2.28571428571	0.973765432099	['CPA2', 'DRD5', 'HABP2', 'CER1', 'TFCP2L1', 'MMP27', 'NEK11']	[['CPA2', 'DRD5'], ['CPA2', 'HABP2'], ['CPA2', 'CER1'], ['CPA2', 'MMP27'], ['DRD5', 'HABP2'], ['DRD5', 'TFCP2L1'], ['HABP2', 'MMP27'], ['MMP27', 'NEK11']]
DRD5	cell-cell signaling	1	0.0333126249469	34540	5.0	[3, 4, 21, 39, 45]	0.466666666667	6	0.166666666667	2.33333333333	0.878086419753	['DRD5', 'KCNMB1', 'MMPL1', 'OR7E12P', 'ASH1L', 'PAPPA2']	[['DRD5', 'KCNMB1'], ['DRD5', 'MMPL1'], ['DRD5', 'ASH1L'], ['KCNMB1', 'OR7E12P'], ['KCNMB1', 'ASH1L'], ['KCNMB1', 'PAPPA2'], ['ASH1L', 'PAPPA2']]
DUT	DNA metabolism	1	3.44500343858e-10	82722	5.0	[6, 9, 18, 44, 49]	0.714285714286	8	0.0	5.0	1.55548148148	['DUT', 'HMGB2', 'MCM2', 'MCM7', 'PCNA', 'RFC4', 'RRM1', 'UNG']	[['DUT', 'HMGB2'], ['DUT', 'PCNA'], ['DUT', 'RFC4'], ['DUT', 'RRM1'], ['DUT', 'UNG'], ['HMGB2', 'MCM2'], ['HMGB2', 'RFC4'], ['HMGB2', 'RRM1'], ['HMGB2', 'UNG'], ['MCM2', 'MCM7'], ['MCM2', 'PCNA'], ['MCM2', 'RRM1'], ['MCM2', 'UNG'], ['MCM7', 'PCNA'], ['MCM7', 'RFC4'], ['PCNA', 'RFC4'], ['PCNA', 'UNG'], ['RFC4', 'RRM1'], ['RFC4', 'UNG'], ['RRM1', 'UNG']]
DUT	carboxylic acid metabolism	0	0.000780823250421	129468	5.0	[9, 18, 41, 53, 57]	0.282051282051	13	0.153846153846	3.38461538462	0.944259259259	['ACTL6A', 'ATP5G1', 'DHX9', 'DUT', 'ECHS1', 'FH', 'GOT2', 'HADHSC', 'MTHFD1', 'PPP1CA', 'UQCRC1', 'BUB3', 'UBAP2L']	[['ACTL6A', 'DUT'], ['ACTL6A', 'HADHSC'], ['ACTL6A', 'MTHFD1'], ['ACTL6A', 'BUB3'], ['ATP5G1', 'ECHS1'], ['ATP5G1', 'PPP1CA'], ['ATP5G1', 'UQCRC1'], ['DHX9', 'FH'], ['DHX9', 'GOT2'], ['DHX9', 'MTHFD1'], ['DHX9', 'UBAP2L'], ['DUT', 'ECHS1'], ['DUT', 'HADHSC'], ['ECHS1', 'HADHSC'], ['ECHS1', 'UQCRC1'], ['FH', 'GOT2'], ['FH', 'MTHFD1'], ['GOT2', 'BUB3'], ['GOT2', 'UBAP2L'], ['HADHSC', 'MTHFD1'], ['HADHSC', 'UQCRC1'], ['MTHFD1', 'BUB3']]
E2F1	DNA metabolism	0	3.53219299582e-11	60024	5.0	[28, 39, 53, 60, 63]	0.454545454545	12	0.0	5.0	1.60802469136	['CDC6', 'E2F1', 'FEN1', 'MCM2', 'MCM5', 'MCM6', 'NASP', 'PCNA', 'USP1', 'SYNCRIP', 'POLD3', 'Pfs2']	[['CDC6', 'E2F1'], ['CDC6', 'FEN1'], ['CDC6', 'MCM2'], ['CDC6', 'MCM5'], ['CDC6', 'MCM6'], ['CDC6', 'NASP'], ['CDC6', 'PCNA'], ['CDC6', 'USP1'], ['CDC6', 'Pfs2'], ['FEN1', 'MCM2'], ['FEN1', 'MCM6'], ['FEN1', 'NASP'], ['FEN1', 'PCNA'], ['FEN1', 'POLD3'], ['FEN1', 'Pfs2'], ['MCM2', 'MCM5'], ['MCM2', 'MCM6'], ['MCM2', 'NASP'], ['MCM2', 'SYNCRIP'], ['MCM6', 'NASP'], ['MCM6', 'PCNA'], ['MCM6', 'USP1'], ['MCM6', 'POLD3'], ['MCM6', 'Pfs2'], ['NASP', 'PCNA'], ['NASP', 'USP1'], ['NASP', 'POLD3'], ['PCNA', 'USP1'], ['PCNA', 'POLD3'], ['USP1', 'POLD3']]
EBI2	immune response	1	1.31032649528e-06	29865	6.0	[3, 4, 11, 17, 20, 35]	0.733333333333	6	0.0	3.66666666667	1.56666666667	['AIF1', 'EBI2', 'HLA-DMA', 'HLA-DPA1', 'HLA-DRA', 'LST1']	[['AIF1', 'EBI2'], ['AIF1', 'HLA-DMA'], ['AIF1', 'HLA-DPA1'], ['AIF1', 'HLA-DRA'], ['AIF1', 'LST1'], ['HLA-DMA', 'HLA-DPA1'], ['HLA-DMA', 'HLA-DRA'], ['HLA-DMA', 'LST1'], ['HLA-DPA1', 'HLA-DRA'], ['HLA-DPA1', 'LST1'], ['HLA-DRA', 'LST1']]
